const,gini,exports,imports,pop,gdppc,median,Region_Africa,Region_Americas,Region_Asia,Region_Europe,Region_Oceania,cat
-0.19170552761979193,0.11207894438755726,-0.054997761427268345,0.045915667865627764,0.13018952345559073,0.14785073030790832,0.40538622825990506,-1.2437459797259272,0.2722842394392861,-0.14392282429452255,0.5726949305635102,0.35098410639785954,Security
-0.16673453161855215,0.17692489054297478,0.01827893773450132,0.04503988825427755,-0.06179471488694992,0.012935429439463192,0.39516903983281826,-1.6646893202342088,-0.017407371359829612,0.26539366407173337,0.6358333797398378,0.6141351161639128,Affordability
-0.17500342658634718,0.2742152703796506,-0.23456827245002682,0.13381057281815012,0.34964928432924075,0.2832361941942027,0.40623972515372125,-0.6904694325622303,0.3371543634435949,-0.017859183852551017,0.3604683489918965,-0.16429752260705965,Avail
-0.12010905448135528,0.0459952816111168,-0.046207232639260604,0.08979156891091856,0.07258743979347214,-0.07812057330754725,0.536544391553748,-1.2002098576450857,0.1543760301849285,-0.33521316441471494,0.5048035429920864,0.7561343944014313,Quality
-0.21799906329821703,0.006021059007406237,-0.013246969621193368,-0.055846586251531175,0.16921713691200052,0.397332753579851,0.18225875005809017,-0.020108860791784436,0.4155701284775093,-0.4647807952259102,0.3527891365474257,-0.5014686723054579,Sustain
